,Dataset,IDEC-RI,RES_CNN+CNRV+IDEC-RI,AP-MSM-RI,DP-ED-RI,DCN-RI,LPCC-RI,RES_CNN+CNRV+NONE-RI,AGG-S-ED-RI,DEPICT-RI,AGG-S-SBD-RI,SS-DTW-RI,SC_GAK-RI,AR-COEFF-RI,AGG-S-MSM-RI,DTC-RI,KKM_SINK-RI,AP-SBD-RI,AGG-A-ED-RI,KKM_GAK-RI,PAM-SBD-RI,ClusterGAN-RI,PAM-ERP-RI,DTCR-RI,PAM-SWALE-RI,k-SC-RI,AGG-C-ED-RI,PAM-MSM-RI,PAM-DTW-RI,OPTICS-ED-RI,SC_KDTW-RI,PAM-ED-RI,AGG-A-SBD-RI,CATCH22-RI,k-AVG-RI,GMM-RI,SDCN-RI,BIRCH-RI,PAM-LCSS-RI,OPTICS-SBD-RI,FeatTS-RI,OPTICS-MSM-RI,KKM_KDTW-RI,KKM_RBF-RI,DEC-RI,SOM_VAE-RI,PAM-EDR-RI,VADE-RI,AR-PVAL-RI,AGG-A-MSM-RI,DBSCAN-SBD-RI,PAM-TWED-RI,DP-MSM-RI,AGG-C-MSM-RI,UShapelets-50-RI,AGG-C-SBD-RI,DP-SBD-RI,SC_SINK-RI,AP-ED-RI,k-DBA-RI,SC_RBF-RI,ES-COEFF-RI,DBSCAN-ED-RI,DBSCAN-MSM-RI,k-Shape-RI,IDEC-ARI,RES_CNN+CNRV+IDEC-ARI,AP-MSM-ARI,DP-ED-ARI,DCN-ARI,LPCC-ARI,RES_CNN+CNRV+NONE-ARI,AGG-S-ED-ARI,DEPICT-ARI,AGG-S-SBD-ARI,SS-DTW-ARI,SC_GAK-ARI,AR-COEFF-ARI,AGG-S-MSM-ARI,DTC-ARI,KKM_SINK-ARI,AP-SBD-ARI,AGG-A-ED-ARI,KKM_GAK-ARI,PAM-SBD-ARI,ClusterGAN-ARI,PAM-ERP-ARI,DTCR-ARI,PAM-SWALE-ARI,k-SC-ARI,AGG-C-ED-ARI,PAM-MSM-ARI,PAM-DTW-ARI,OPTICS-ED-ARI,SC_KDTW-ARI,PAM-ED-ARI,AGG-A-SBD-ARI,CATCH22-ARI,k-AVG-ARI,GMM-ARI,SDCN-ARI,BIRCH-ARI,PAM-LCSS-ARI,OPTICS-SBD-ARI,FeatTS-ARI,OPTICS-MSM-ARI,KKM_KDTW-ARI,KKM_RBF-ARI,DEC-ARI,SOM_VAE-ARI,PAM-EDR-ARI,VADE-ARI,AR-PVAL-ARI,AGG-A-MSM-ARI,DBSCAN-SBD-ARI,PAM-TWED-ARI,DP-MSM-ARI,AGG-C-MSM-ARI,UShapelets-50-ARI,AGG-C-SBD-ARI,DP-SBD-ARI,SC_SINK-ARI,AP-ED-ARI,k-DBA-ARI,SC_RBF-ARI,ES-COEFF-ARI,DBSCAN-ED-ARI,DBSCAN-MSM-ARI,k-Shape-ARI,IDEC-NMI,RES_CNN+CNRV+IDEC-NMI,AP-MSM-NMI,DP-ED-NMI,DCN-NMI,LPCC-NMI,RES_CNN+CNRV+NONE-NMI,AGG-S-ED-NMI,DEPICT-NMI,AGG-S-SBD-NMI,SS-DTW-NMI,SC_GAK-NMI,AR-COEFF-NMI,AGG-S-MSM-NMI,DTC-NMI,KKM_SINK-NMI,AP-SBD-NMI,AGG-A-ED-NMI,KKM_GAK-NMI,PAM-SBD-NMI,ClusterGAN-NMI,PAM-ERP-NMI,DTCR-NMI,PAM-SWALE-NMI,k-SC-NMI,AGG-C-ED-NMI,PAM-MSM-NMI,PAM-DTW-NMI,OPTICS-ED-NMI,SC_KDTW-NMI,PAM-ED-NMI,AGG-A-SBD-NMI,CATCH22-NMI,k-AVG-NMI,GMM-NMI,SDCN-NMI,BIRCH-NMI,PAM-LCSS-NMI,OPTICS-SBD-NMI,FeatTS-NMI,OPTICS-MSM-NMI,KKM_KDTW-NMI,KKM_RBF-NMI,DEC-NMI,SOM_VAE-NMI,PAM-EDR-NMI,VADE-NMI,AR-PVAL-NMI,AGG-A-MSM-NMI,DBSCAN-SBD-NMI,PAM-TWED-NMI,DP-MSM-NMI,AGG-C-MSM-NMI,UShapelets-50-NMI,AGG-C-SBD-NMI,DP-SBD-NMI,SC_SINK-NMI,AP-ED-NMI,k-DBA-NMI,SC_RBF-NMI,ES-COEFF-NMI,DBSCAN-ED-NMI,DBSCAN-MSM-NMI,k-Shape-NMI,KASBA-RI,KASBA-ARI,KASBA-NMI
0,ACSF1,0.536040201,0.854141414141414,0.783838384,0.874141414,0.652190955,0.840522613,0.860606060606061,0.23979798,0.83802125,0.23979798,0.42532663300000000,0.334949494949495,0.8389145730000000,0.252121212,0.603395549,0.8275880000000000,0.663030303,0.257373737,0.711919192,0.79189899,0.659488019,0.803111111,0.6408341710000000,0.8044646460000000,0.77459,0.314343434,0.802525253,0.774767677,0.425252525,0.122181818181818,0.7578181820000000,0.256969697,0.855889447,0.664120603,0.70080402,0.838804648,0.643434343,0.80820202,0.478585859,0.836331658,0.694545,0.124040404,0.832525253,0.687599107,0.731396985,0.83040404,0.81900875,0.793638191,0.436767677,0.43616161600000000,0.816909091,0.855555556,0.543030303,0.351067839,0.615959596,0.883030303,0.7830550000000000,0.79010101,0.746331658,0.326767676767677,0.7172211060000000,0.566262626,0.550909,0.7164120603015080,0.062368734,0.203569995988769,0.18670536200000000,0.115627823,0.107653976,0.176168993,0.219135802469136,0.00985528,0.26747750000000000,0.00985528,0.028673327000000000,0.00589134711551736,0.18022820400000000,0.006877378000000000,0.127211197,0.262141766,0.08825283200000000,0.013852307,0.112301723,0.151977796,0.14239897700000000,0.173685665,0.091408194,0.20645009600000000,0.20465,0.015141923,0.190654602,0.139315498,0.051752871,0.00037714501225721300,0.120139206,0.013315774000000000,0.287321351,0.11322525800000000,0.180155382,0.297876367,0.09322311,0.20321782800000000,0.064207785,0.181003731,0.03649635,0.0008379420000000000,0.08636409200000000,0.147889871,0.18515283900000000,0.213838776,0.19432250000000000,0.054052587,0.034139582,0.05897318,0.188706006,0.092534903,0.086362635,0.019191228,0.103263433,0.118721461,0.20427538,0.155097213,0.15983333,0.0113414265726623,0.102695492,0.132525253,0.054298643,0.13402064181593000,0.303769448,0.455853195198892,0.512307765,0.576624177,0.318775979,0.39084165300000000,0.470869455861941,0.170599736,0.5134825,0.170599736,0.228217972,0.209848942365495,0.391768724,0.176011273,0.365876794,0.5247493840000000,0.449298294,0.193415315,0.403726934,0.405043335,0.349740135,0.440943239,0.324049417,0.483844434,0.46522000000000000,0.21979497900000000,0.467507525,0.40255744,0.28448649800000000,0.0377753002498519,0.356188829,0.183666627,0.540252765,0.367650229,0.436348309,0.502748559,0.37835548800000000,0.48298134600000000,0.33484083,0.34396002700000000,0.455404507,0.039988659000000000,0.300059446,0.40280379300000000,0.410827878,0.47341464200000000,0.423255,0.20466556100000000,0.298947757,0.22611187600000000,0.456443025,0.597466555,0.412717419,0.17768659,0.377285132,0.645126534,0.447591856,0.49830417200000000,0.400282941,0.198143743246664,0.338715814,0.34086127,0.271997445,0.39533907836379700,0.7957336683417090,0.2194743907888170,0.4798038953440400
1,Adiac,0.944115368,0.960846351591853,0.9318291480000000,0.552646497,0.8538796410000000,0.949051512,0.958526135389889,0.26685122900000000,0.933135,0.26685122900000000,0.18672641900000000,0.903028145804495,0.95,0.245534243,0.91244108,0.9415710000000000,0.875604772,0.46255355600000000,0.95217718,0.951231956,0.9097584590000000,0.95163272,0.93410716,0.786992288,0.9515100000000000,0.88199855,0.951701272,0.955343748,0.6020301890000000,0.928898556456397,0.95011667,0.47644848700000000,0.9457214620000000,0.938576447,0.938832529,0.955393073,0.829622306,0.7890712540000000,0.6434776880000000,0.8066351490000000,0.708114,0.939212972,0.9467141260000000,0.929490134,0.7994504090000000,0.941945818,0.93510125,0.945381661,0.6959725790000000,0.14950893200000000,0.951917474,0.529549799,0.8988464830000000,0.559040021,0.88199855,0.552040076,0.925425,0.944288445,0.950352933,0.7493062421725660,0.730670409,0.28963153400000000,0.357682,0.951221970517745,0.259620217,0.318065778216626,0.290958426,0.013156948,0.023032911,0.069674211,0.317468380192921,0.0070576680000000000,0.06778875,0.0070576680000000000,0.003897174,0.165982256404043,0.085428011,0.006487316,0.090092031,0.26900000000000000,0.11835778400000000,0.023035795,0.289992134,0.22591110600000000,0.065167145,0.237142432,0.149815584,0.071188036,0.27138,0.13857132,0.23665713,0.251026393,0.023875747000000000,0.229374624755416,0.22175986400000000,0.023356599,0.120795344,0.2237176,0.201425097,0.180254479,0.09629867200000000,0.075571123,0.026996594,0.051158102000000000,0.019838785,0.258441687,0.196453668,0.091021586,0.066042269,0.227136013,0.13475500000000000,0.017020829000000000,0.075338291,0.001940039,0.24648612400000000,0.012669509000000000,0.195190047,0.041605666,0.13857132,0.012200449000000000,0.23538721400000000,0.22474260900000000,0.24470757,0.0297162250114103,0.031621886,0.009856672,0.01064998,0.24590071309410300,0.613366017,0.674976509610152,0.672496434,0.44994502800000000,0.25575066,0.38515425,0.676782109831682,0.24809104200000000,0.36981875,0.24809104200000000,0.161972686,0.557692797297335,0.396702844,0.231020495,0.425124306,0.61216365,0.530569805,0.406385871,0.664258042,0.609095433,0.422555361,0.618586626,0.49292405900000000,0.45719002700000000,0.61198,0.577894876,0.6237773010000000,0.62787558,0.441950543,0.627355145473539,0.604342349,0.408531043,0.46069047800000000,0.568927589,0.5565875610000000,0.521532709,0.529590405,0.457393635,0.46582035300000000,0.24158962900000000,0.520458254,0.628762469,0.58952598,0.417471207,0.36909868,0.611925987,0.4756825,0.28367228,0.5374812520000000,0.10983335300000000,0.625615634,0.43761975400000000,0.626233862,0.30286165600000000,0.577894876,0.442254772,0.589861389,0.613100743,0.582954242,0.41966112906805100,0.33208741,0.214671101,0.266475774,0.5940136943164960,0.9499175941429460,0.25067020569848400,0.6013790316331570
2,AllGestureWiimoteX,0.827835435,0.820401337792642,0.8889186180000000,0.41585284300000000,0.571828028,0.807570571,0.808940914158306,0.155629877,0.67057375,0.150189521,0.782188188,0.8204370122630990,0.8179971970000000,0.145083612,0.821722008,0.836677,0.8762095880000000,0.584370123,0.804940914,0.8110390190000000,0.8219824730000000,0.80445039,0.756938338,0.808033445,0.72821,0.818684504,0.807083612,0.8183121520000000,0.513712375,0.179527313266444,0.811986622,0.7594648830000000,0.814601802,0.827031031,0.829103103,0.822997595,0.827759197,0.806662207,0.630011148,0.794864865,0.636165,0.8238795990000000,0.8238795990000000,0.819959359,0.805427027,0.8095451510000000,0.69763625,0.785405606,0.711594203,0.257413601,0.810149387,0.441248606,0.823812709,0.790308308,0.774671126,0.46847268700000000,0.82788,0.886287625,0.816860861,0.586315496098105,0.138512112,0.113065775,0.102363,0.8299307307307310,0.04663682,0.0603936644469578,0.10040920700000000,0.004707421,0.005309263000000000,0.016074489000000000,0.0490737479461674,0.000658218,0.09324500000000000,0.00034298300000000000,0.032639543,0.0973380848050372,0.023121384,0.000443606,0.042725613000000000,0.11115678700000000,0.128619406,0.026463848000000000,0.07215643600000000,0.076310919,0.043167063,0.08708612800000000,0.03139347,0.05368349,0.04704,0.030538344,0.046458101000000000,0.052925367,0.016787551,0.000695627600408232,0.051197145,0.047171004,0.040575,0.042710198,0.058981513,0.060718416,0.056484117,0.037479916,0.046380861000000000,0.079357474,0.034054022,0.004660201,0.004660201,0.061682373,0.026398153000000000,0.04797030100000000,0.13829250000000000,0.008733313000000000,0.06403287,0.0051901330000000000,0.056526239000000000,0.013073424000000000,0.062999989,0.052509957,0.060030386,0.011751623000000000,0.095117967,0.05938884,0.159070574,0.0034833102828286400,0.000141225,7.13E-05,0.0,0.0933467853635557,0.11412684600000000,0.189288419434526,0.406901099,0.276615309,0.02925932,0.06062145,0.179755376492337,0.067987408,0.25766375,0.061822775,0.096119342,0.24138258760087,0.066294841,0.056360217000000000,0.11050610000000000,0.2284051,0.353841585,0.16284754,0.21064439400000000,0.20662630400000000,0.110561735,0.227714626,0.10007248200000000,0.173681383,0.12768,0.132377658,0.162936112,0.173782555,0.285878022,0.07320714522255,0.159392217,0.14891791600000000,0.11066617,0.109753992,0.13509263,0.135080913,0.19496058100000000,0.141917965,0.376651615,0.138441845,0.411878735,0.076514609,0.076514609,0.136199227,0.07116514,0.155528126,0.31164875,0.039298291,0.191232586,0.079487609,0.179719913,0.297606088,0.20628832,0.145291588,0.20036933700000000,0.311722585,0.210650461,0.33703212900000000,0.255157303,0.0796134028365929,0.027981405,0.014325577000000000,0.006646153,0.20108606115769400,0.8187861861861860,0.06313404029127180,0.14289477467492800
3,AllGestureWiimoteY,0.8318912910000000,0.822608695652174,0.897837235,0.432151616,0.583735335,0.804867067,0.81701226309922,0.157369008,0.78141875,0.167246377,0.802844845,0.8224659977703460,0.816303303,0.217569677,0.8275904480000000,0.8405970000000000,0.871750279,0.39939799300000000,0.8302207360000000,0.8255629880000000,0.82747841,0.8278795990000000,0.7932778780000000,0.821453735,0.61437,0.8274916390000000,0.8246376810000000,0.8286020070000000,0.540535117,0.214414715719064,0.813886288,0.664102564,0.810988989,0.829277277,0.834914915,0.837571788,0.8313266440000000,0.8302185060000000,0.6092084730000000,0.8195835840000000,0.777191,0.8238795990000000,0.8238795990000000,0.834938539,0.76991992,0.824075808,0.7172275,0.774731532,0.8152954290000000,0.260445931,0.822113712,0.356833891,0.823255295,0.568734134,0.824214047,0.485351171,0.839015,0.8842809360000000,0.790952953,0.5559949832775920,0.263361762,0.11324414700000000,0.11311000000000000,0.836987987987988,0.077447386,0.0946690434907041,0.140617041,0.018502837,0.012431648,0.01560454,0.134606018735503,0.00271654,0.0617425,0.002246505,0.046567202,0.199235590797823,0.022066300000000000,0.009588741,0.063481155,0.154443209,0.14951805100000000,0.029394975,0.161811348,0.125669158,0.063669541,0.151357029,0.113696031,0.122362061,0.04542,0.09288242100000000,0.127788271,0.10958674800000000,0.012953765,0.00552607687686974,0.061069125,0.067423105,0.050716445,0.066909665,0.083048806,0.110918153,0.100122414,0.096332313,0.04062368,0.16930720300000000,0.056033188,0.004660201,0.004660201,0.099512481,0.043794094000000000,0.094096052,0.06146125,0.007719293,0.191174127,0.017484219,0.122311658,0.006570377,0.134104618,0.035588366,0.19181320900000000,0.028822432000000000,0.130800417,0.08287303900000000,0.21384519900000000,0.0009266429484199360,0.00121,0.000272389,8.1E-05,0.12156698685826400,0.16730800000000000,0.25767530298922,0.48320680900000000,0.300860827,0.047926662,0.056749461000000000,0.310670127388955,0.072079826,0.16156625,0.081916309,0.134684078,0.37767528020261,0.06815891,0.139259396,0.15222153,0.285297494,0.402428952,0.217549149,0.333170344,0.283631079,0.155163625,0.32371782600000000,0.22820227200000000,0.273103331,0.12261,0.22035729200000000,0.284413448,0.2672768,0.282888784,0.127138971401997,0.188691832,0.229528963,0.123577884,0.156725716,0.17335219300000000,0.208240846,0.249788788,0.23448021100000000,0.38938765400000000,0.254957623,0.48994631900000000,0.076514609,0.076514609,0.187830577,0.103463874,0.22273501400000000,0.17588875,0.037878308,0.39467810700000000,0.155837571,0.278482242,0.241186357,0.325076435,0.129644454,0.374186085,0.336566011,0.269702223,0.35239740700000000,0.347654786,0.0752834242562068,0.037856528,0.019921454000000000,0.019669914,0.25705707564868400,0.8238360360360360,0.09814921277611,0.20379895015242800
4,AllGestureWiimoteZ,0.824843043,0.825172798216276,0.882876254,0.411861761,0.5627291290000000,0.798429429,0.821293199554069,0.145351171,0.804265,0.150501672,0.742564565,0.82473132664437,0.8101185190000000,0.161382386,0.8257057060000000,0.8274870000000000,0.863255295,0.618149387,0.802243032,0.808920847,0.824883431,0.799971014,0.78529009,0.790860647,0.8230700000000000,0.810925307,0.78696767,0.80586845,0.549698997,0.231063545150502,0.810882943,0.751192865,0.8141387390000000,0.825667668,0.827339339,0.82496439,0.8142697880000000,0.814280936,0.534492754,0.7814614610000000,0.635518,0.8238795990000000,0.8238795990000000,0.823743744,0.792941742,0.8021426980000000,0.7704525,0.81510991,0.588294314,0.562675585,0.79535563,0.521248606,0.7734671130000000,0.775190591,0.8047045710000000,0.5317502790000000,0.8258410000000000,0.8820289860000000,0.76844044,0.490858416945373,0.16133313300000000,0.102363434,0.118551,0.8296516516516520,0.043787616000000000,0.0609893008183094,0.07999568900000000,0.012094574000000000,0.00570027,0.023214348,0.0572595013219692,0.000756431,0.04208875,0.0007101760000000000,0.030983798000000000,0.108945112395515,0.029181879000000000,0.0013918020000000000,0.043931541,0.10429315800000000,0.085225513,0.022149224,0.066848273,0.067281242,0.040629961,0.078328958,0.099865669,0.043582126,0.052580000000000000,0.03202334,0.041815996,0.056853971000000000,0.020348052,0.0038329232238938100,0.029001751,0.045852835,0.041513716,0.04455754,0.044429973,0.062259135,0.06395841300000000,0.032859869,0.03011609,0.118230739,0.037983087,0.004660201,0.004660201,0.055450588000000000,0.027159212000000000,0.04020797,0.05413,0.036176613000000000,0.024070535,0.064597865,0.04568922,0.01818283,0.04047707,0.056109192,0.06608115,0.024803809,0.105531068,0.040002888,0.14147132200000000,0.00319350703090004,0.000143,0.0,0.000259316,0.07815531671525270,0.10458645,0.180796644936038,0.36855662200000000,0.280612844,0.031938204,0.072730927,0.187540475369296,0.056957335,0.10891625,0.06251369,0.133552475,0.28650227503788700,0.07843420600000000,0.074817759,0.11112411300000000,0.21561726900000000,0.288730715,0.143193352,0.212935543,0.19976013900000000,0.109337819,0.22608994700000000,0.23452641800000000,0.168903931,0.12698000000000000,0.131358303,0.167654463,0.184621974,0.24927967,0.11103867614603,0.126150196,0.16253737700000000,0.11433882600000000,0.106194405,0.10586344800000000,0.127922114,0.18467387,0.13985303700000000,0.305365517,0.18918151600000000,0.413486701,0.076514609,0.076514609,0.117954134,0.076092668,0.156002766,0.1533375,0.094825826,0.168083328,0.277116411,0.176656371,0.344034112,0.180543604,0.131720999,0.209606832,0.35388408300000000,0.220296403,0.282609423,0.24153000100000000,0.084877000502544,0.034904187,0.006646153,0.02619654,0.17861486763205500,0.8020524524524530,0.050503027244638300,0.13712221021433400
5,ArrowHead,0.645195216,0.70952380952381,0.7222222220000000,0.6571428570000000,0.39100880200000000,0.556407132,0.684126984126984,0.35714285700000000,0.624075,0.35714285700000000,0.344617468,0.576190476190476,0.559936809,0.35714285700000000,0.59158526,0.633717,0.6920634920000000,0.5761904760000000,0.686666667,0.660952381,0.589735748,0.694603175,0.555991875,0.695079365,0.6265,0.5761904760000000,0.6939682540000000,0.6893650790000000,0.661904762,0.677777777777778,0.715396825,0.5761904760000000,0.616619273,0.600767321,0.617377567,0.574261696,0.696825397,0.698253968,0.704761905,0.674565561,0.684127,0.6761904760000000,0.563492063,0.561069736,0.454064545,0.7012698410000000,0.58226625,0.547149628,0.35714285700000000,0.385714286,0.69984127,0.6269841270000000,0.696825397,0.45389866800000000,0.5761904760000000,0.6571428570000000,0.61824,0.7142857140000000,0.33771157800000000,0.357142857142857,0.568882871,0.385714286,0.48571400000000000,0.6242879711126160,0.231374618,0.328827412763282,0.26848202600000000,0.109540636,0.014266986,0.042798815,0.268151728485867,0.003374815,0.21409375,0.003374815,-0.002823012,0.21185797419246,0.045613414000000000,0.003374815,0.216671472,0.213694894,0.331298011,0.21185797400000000,0.313215848,0.331286395,0.207355622,0.319604743,0.104726595,0.317336532,0.17881,0.21185797400000000,0.335408401,0.351320057,0.205816555,0.336787081116401,0.399825614,0.21185797400000000,0.16428721300000000,0.17099208,0.17099208,0.172975761,0.38933041,0.336156384,0.266891892,0.320935158,0.155040641,0.25282545,-0.000415757,0.166667482,0.03786063,0.33047364,0.154375,0.0016935480000000000,0.003374815,0.020819779,0.34060767400000000,0.07781141400000000,0.38933041,0.040005589,0.21185797400000000,0.090033702,0.19872547900000000,0.29054054100000000,0.000836508,0.00337481543978064,0.034065266000000000,0.020819779,0.050887178,0.17907336843493500,0.299194901,0.394787242840136,0.415280771,0.414092963,0.073885245,0.07565962800000000,0.348602646144563,0.095247549,0.27218125,0.095247549,0.032256525,0.390994729191854,0.064509946,0.095247549,0.30485474,0.26308478,0.467967268,0.390994729,0.38413892900000000,0.44385297100000000,0.30784709600000000,0.39466167800000000,0.111251301,0.387509192,0.25617,0.390994729,0.409258413,0.44684098900000000,0.359610499,0.47140203948766,0.49105179,0.390994729,0.154983756,0.232602637,0.232602637,0.243103276,0.46302448400000000,0.41719055200000000,0.42414785900000000,0.272316207,0.42406240700000000,0.33907863200000000,0.055656408,0.260777135,0.08415410600000000,0.40427495,0.19975,0.012088152,0.095247549,0.143478377,0.409589145,0.382837572,0.46302448400000000,0.18022332100000000,0.390994729,0.415890095,0.21231447400000000,0.448133677,0.009982913000000000,0.0952475491618019,0.038225751,0.143478377,0.27901544,0.25461834886776300,0.631162265854209,0.2125396837232780,0.25030648181104700
6,Beef,0.6368361580000000,0.611494252873563,0.659770115,0.581609195,0.5754237290000000,0.704350282,0.648275862068966,0.36091954,0.64481625,0.36091954,0.675141243,0.583908045977012,0.6918644070000000,0.36091954,0.6444713480000000,0.670621,0.581609195,0.583908046,0.6910344830000000,0.678850575,0.642737722,0.66045977,0.680508475,0.6505747130000000,0.70311,0.583908046,0.669885057,0.649425287,0.7632183910000000,0.735172413793104,0.6949425290000000,0.36091954,0.685988701,0.647457627,0.6949152540000000,0.697934451,0.583908046,0.686896552,0.7264367820000000,0.634463277,0.786207,0.7057471260000000,0.694252874,0.642429379,0.519378531,0.6689655170000000,0.59768875,0.608813559,0.583908046,0.298850575,0.671724138,0.6298850570000000,0.6689655170000000,0.534322034,0.583908046,0.5862068970000000,0.638983,0.581609195,0.6542372880000000,0.37471264367816100,0.713107345,0.298850575,0.574713,0.6435195530726260,0.070540228,0.009698929076581130,-0.010833726,0.026917404,0.043767329,0.058955235,-0.00452796015395065,0.034491018,0.21874375,0.034491018,0.102156941,-0.0139076685338999,0.044637721,0.034491018,0.068877001,0.071480632,-0.023264831,-0.013907669,0.081158286,0.054958099,0.066956075,0.013890647000000000,0.10246892700000000,0.033040267000000000,0.13162000000000000,-0.013907669,0.04036239,0.038892741,0.138448226,0.134136510459502,0.076370779,0.034491018,0.09636697700000000,0.09506788700000000,0.125109842,0.089466134,-0.013907669,0.06528210200000000,0.153128834,0.11609975200000000,0.104284291,0.010660981000000000,-0.022805622,0.061753908000000000,0.043983212,0.033233088,0.12101875,0.01640883,-0.013907669,0.006291428000000000,0.032960491,0.018911536,0.025210084,0.023050949000000000,-0.013907669,0.070181689,0.07133532,-0.023264831,0.072536731,0.000760070939954396,0.07962293600000000,0.006291428000000000,0.04757678,0.26664366394758500,0.293840408,0.272248604777052,0.25165334,0.413744934,0.18308152600000000,0.170379981,0.224929038946605,0.242686331,0.28011000000000000,0.242686331,0.297611938,0.225648617885706,0.168922223,0.242686331,0.279291365,0.261773302,0.22190471900000000,0.225648618,0.356026831,0.318887967,0.275918748,0.24756910200000000,0.289097877,0.29918422100000000,0.31644,0.225648618,0.304164333,0.299963031,0.414485812,0.395948620836692,0.336568673,0.242686331,0.271738321,0.240973985,0.324620772,0.283366791,0.225648618,0.318831598,0.36632526300000000,0.189720465,0.478767199,0.24038815100000000,0.214649255,0.261867179,0.195441792,0.29013506,0.17089000000000000,0.137607369,0.225648618,0.11131221,0.286355511,0.441525471,0.290066692,0.143742491,0.225648618,0.39434741,0.291291867,0.22190471900000000,0.24994813300000000,0.206354537759849,0.229395555,0.11131221,0.3152709,0.4250222273334870,0.6104034761018000,0.15810179126046300,0.20601984507969000
7,BeetleFly,0.513974359,0.663157894736842,0.573684211,0.494736842,0.496153846,0.55,0.663157894736842,0.478947368,0.64025375,0.494736842,0.487179487,0.5078947368421050,0.557692308,0.478947368,0.51996337,0.507692,0.573684211,0.663157895,0.609473684,0.657368421,0.506482067,0.5,0.569230769,0.658421053,0.51026,0.494736842,0.677894737,0.544210526,0.542105263,0.497368421052632,0.549473684,0.557894737,0.495384615,0.488461538,0.519230769,0.49238482100000000,0.557894737,0.5310526320000000,0.621052632,0.671794872,0.552632,0.478947368,0.478947368,0.49307692300000000,0.509487179,0.666315789,0.682345,0.508076923,0.663157895,0.636842105,0.692631579,0.5210526320000000,0.663157895,0.5724358970000000,0.494736842,0.542105263,0.55,0.515789474,0.55,0.486184210526316,0.507692308,0.563157895,0.657895,0.7064406779661020,0.027523364000000000,0.325942350332594,0.11805157600000000,-0.020134228,0.010780353000000000,0.09946714,0.325942350332594,0.0,0.06897875,0.021459227,-0.004895645,0.121145374449339,0.115122389,0.0,0.039392443,0.018867925,0.1129683,0.330396476,0.226082922,0.31287729,0.037720015,-0.000835357,0.14072058700000000,0.315811202,0.02295,0.006535948000000000,0.35503237300000000,0.09492876300000000,0.080133556,0.0237356375015718,0.099844609,0.121145374,-0.00506473,-0.023144191,0.037892244,-0.012767124,0.11333333300000000,0.070001553,0.21559633,0.34333070200000000,0.0755581,-0.044419767,-0.044419767,-0.008583921,0.01860137,0.33188609400000000,0.074305,0.016210182,0.324444444,0.26306914,0.38477260400000000,0.020396601,0.324444444,0.13278837400000000,0.021459227,0.058119658,0.10418166400000000,-0.0069124420000000000,0.09946714,-0.0155448490695929,0.015772871,0.101424501,0.29388221800000000,0.11939089679470600,0.03861429,0.300167187221177,0.321861033,0.24190635800000000,0.074008888,0.09059812700000000,0.300167187221177,0.080689184,0.2796775,0.147082192,0.0,0.15605571950205,0.10349625400000000,0.080689184,0.047010427,0.037050681,0.303258747,0.42079149200000000,0.21998900600000000,0.26945052400000000,0.030943669,0.037378286000000000,0.146671089,0.283944915,0.04041,0.054340072,0.31891208600000000,0.163670343,0.309603301,0.139933583723609,0.122163663,0.15605572,0.013411842,0.001860897,0.045727803,0.008285286,0.118709101,0.124983662,0.380922537,0.269489453,0.35859009400000000,0.007325623000000000,0.007325623000000000,0.014792051,0.032347167,0.301738584,0.2398125,0.030442416,0.278071905,0.24108877,0.361719622,0.280697894,0.278071905,0.22150493900000000,0.147082192,0.305577735,0.127303314,0.159725961,0.09059812700000000,0.0281849660743879,0.030751806,0.220373032,0.416137395,0.29563271387542000,0.6622598870056500,0.08721921989171600,0.275208734120038
