,Name,PAM-Unsupervised-SWALE-RI,PAM-Unsupervised-EDR-RI,PAM-Supervised-SWALE-RI,PAM-Supervised-EDR-RI,PAM-Supervised-MSM-RI,PAM-Supervised-DTW-RI,PAM-Unsupervised-LCSS-RI,PAM-Supervised-ERP-RI,PAM-Supervised-LCSS-RI,PAM-Unsupervised-TWED-RI,PAM-Unsupervised-ERP-RI,PAM-Supervised-TWED-RI,PAM-Unsupervised-DTW-RI,PAM-Unsupervised-MSM-RI,k-Shape-RI,PAM-Unsupervised-SWALE-ARI,PAM-Unsupervised-EDR-ARI,PAM-Supervised-SWALE-ARI,PAM-Supervised-EDR-ARI,PAM-Supervised-MSM-ARI,PAM-Supervised-DTW-ARI,PAM-Unsupervised-LCSS-ARI,PAM-Supervised-ERP-ARI,PAM-Supervised-LCSS-ARI,PAM-Unsupervised-TWED-ARI,PAM-Unsupervised-ERP-ARI,PAM-Supervised-TWED-ARI,PAM-Unsupervised-DTW-ARI,PAM-Unsupervised-MSM-ARI,k-Shape-ARI,PAM-Unsupervised-SWALE-NMI,PAM-Unsupervised-EDR-NMI,PAM-Supervised-SWALE-NMI,PAM-Supervised-EDR-NMI,PAM-Supervised-MSM-NMI,PAM-Supervised-DTW-NMI,PAM-Unsupervised-LCSS-NMI,PAM-Supervised-ERP-NMI,PAM-Supervised-LCSS-NMI,PAM-Unsupervised-TWED-NMI,PAM-Unsupervised-ERP-NMI,PAM-Supervised-TWED-NMI,PAM-Unsupervised-DTW-NMI,PAM-Unsupervised-MSM-NMI,k-Shape-NMI
36,FaceAll,0.868387426526961,0.856156402,0.882652696,0.882699336,0.89092001,0.8948249420000001,0.85542231,0.908724764,0.896123179,0.8995431890000001,0.908724764,0.885801814,0.88692691,0.9065691290000001,0.92929402,0.150466581630207,0.138264326,0.26535518399999997,0.247114232,0.36068998799999996,0.33779188600000004,0.125352789,0.39115144700000004,0.32182336100000003,0.401922913,0.39115144700000004,0.356450595,0.30545041300000003,0.43086669899999996,0.509617995,0.315138432339468,0.28663393800000003,0.455057407,0.423135861,0.596645647,0.55637008,0.277743377,0.589400254,0.505619401,0.619943311,0.589400254,0.599993672,0.5342376870000001,0.6515951320000001,0.694760067
37,FaceFour,0.583333333333333,0.7478260870000001,0.75,0.7278985509999999,0.827898551,0.679710145,0.654347826,0.7572463770000001,0.7768115940000001,0.827173913,0.7572463770000001,0.817753623,0.697463768,0.7894927540000001,0.7090579709999999,0.0170940170940171,0.398184825,0.399266285,0.365299968,0.560207949,0.262050732,0.181058053,0.40412073600000004,0.45026873799999995,0.580402368,0.40412073600000004,0.539023427,0.272697156,0.509181552,0.23803232,0.266469791340836,0.576656199,0.58709445,0.571537513,0.702964175,0.427420034,0.371243493,0.562461629,0.588526984,0.69954375,0.562461629,0.6773044840000001,0.43235921,0.651821573,0.39668070299999997
38,FacesUCR,0.8656783919597991,0.849502513,0.8839798990000001,0.872633166,0.903567839,0.888909548,0.854286432,0.90020603,0.8845075379999999,0.904386935,0.90020603,0.9007035179999999,0.888703518,0.905954774,0.9080804020000001,0.260989852665056,0.177104973,0.334815724,0.26923997899999996,0.438539623,0.357604789,0.175165023,0.39833978200000003,0.35292443,0.44079664399999996,0.39833978200000003,0.423984996,0.36648293600000004,0.46189285,0.42027140799999996,0.41428152269092,0.389574369,0.520401765,0.480026116,0.6624469510000001,0.605088929,0.376230185,0.631806832,0.549488654,0.651486826,0.631806832,0.658924111,0.591199092,0.674042845,0.6506570970000001
39,FiftyWords,0.948418708240535,0.945440238,0.948759218,0.948239545,0.9529759959999999,0.9524662209999999,0.9472447409999999,0.9490056920000001,0.949447167,0.951706013,0.9490056920000001,0.952016828,0.9488215790000001,0.954087602,0.953650087,0.283496971368605,0.213994935,0.259823099,0.23386368600000002,0.31147131699999997,0.311253097,0.21833497899999998,0.262515006,0.255191518,0.290708272,0.262515006,0.313317363,0.26485434,0.329343436,0.33399879600000004,0.627966101872985,0.591391814,0.64770154,0.620788419,0.694504226,0.6807721529999999,0.595474352,0.64959461,0.639303473,0.6753331109999999,0.64959461,0.6868966590000001,0.663155455,0.691621315,0.6965147709999999
40,Fish,0.783776683087028,0.805228243,0.7905812809999999,0.818351396,0.814495895,0.777431856,0.798587849,0.79210509,0.801740558,0.774036125,0.79210509,0.798397373,0.7688341540000001,0.80346798,0.7967356320000001,0.22823531571125,0.309788041,0.287782196,0.345649692,0.354208126,0.232989578,0.298825498,0.269164691,0.308165078,0.227250487,0.269164691,0.310586696,0.204031171,0.315593244,0.20354129699999998,0.424689503432992,0.458522665,0.446428715,0.48469908700000003,0.499146789,0.381495436,0.448887285,0.415765606,0.45623693600000004,0.38016244299999996,0.415765606,0.468814571,0.334639144,0.461323534,0.34571016200000004
41,FordA,0.500254558918819,0.500457003,0.500762936,0.49999537200000005,0.499950014,0.49996945299999995,0.500540097,0.501068592,0.49999537200000005,0.500336326,0.501068592,0.500078404,0.500066648,0.49987812,0.5732195379999999,0.0003811373943739,0.000893518,0.00139,-7.68e-05,-0.00020800000000000001,-0.00016017,0.000969742,0.00212,-0.000118,0.000558848,0.00212,4.09e-05,7.890000000000001e-05,-0.000355202,0.146438543,0.00241553241777883,0.001253261,0.0049700000000000005,0.000714,0.00082,2.42e-06,0.003114553,0.00223,0.00107,0.002438422,0.00223,0.00133,9.84e-05,0.000468116,0.108517789
42,FordB,0.501436801176679,0.502696571,0.509245418,0.503307276,0.50962513,0.50280124,0.5026803639999999,0.509035838,0.502784232,0.500371495,0.509035838,0.509779479,0.53086196,0.506324815,0.519344655,0.00267770975355856,0.005357906999999999,0.018387351,0.006518021999999999,0.019224493,0.005578019,0.005282996999999999,0.018029226000000002,0.005495417,0.000712785,0.018029226000000002,0.019533905,0.061708735,0.012626542,0.038687793,0.00581956553359953,0.005609261999999999,0.02646245,0.0072870009999999995,0.018198985,0.005268783000000001,0.004309706,0.018897607,0.005179829,0.001355152,0.018897607,0.018369727,0.049609652000000004,0.011729543,0.02875377
43,FreezerRegularTrain,0.61261744966443,0.564733781,0.659096197,0.591257271,0.628653244,0.6001968679999999,0.5786308720000001,0.627239374,0.6470693510000001,0.626550336,0.627239374,0.627946309,0.5864250560000001,0.625861298,0.6398210289999999,0.225245601159812,0.129576308,0.318356743,0.182540946,0.25730844,0.20084129899999997,0.157381349,0.254486751,0.294445912,0.253109841,0.254486751,0.255897596,0.173721104,0.251728617,0.279631242,0.175712822104133,0.10516723800000001,0.266978294,0.142685806,0.20075226100000002,0.16871993,0.12537506699999998,0.198928219,0.259729836,0.197898283,0.198928219,0.19984024,0.15205854300000002,0.196591984,0.21785669600000002
44,FreezerSmallTrain,0.650793650793651,0.704761905,0.683333333,0.710846561,0.7359788359999999,0.691005291,0.746031746,0.7309523809999999,0.7058201059999999,0.7410052909999999,0.7309523809999999,0.715873016,0.6920634920000001,0.7309523809999999,0.746031746,0.301176470588235,0.409252954,0.36610682899999997,0.420982423,0.471256247,0.38168767299999995,0.491365777,0.46120148200000005,0.410927658,0.48131101200000004,0.46120148200000005,0.43103718799999996,0.384518145,0.46120148200000005,0.491365777,0.259749957981982,0.343324711,0.309425453,0.35089656799999996,0.391918463,0.32161641399999996,0.408327221,0.383714084,0.342692189,0.40012284200000003,0.383714084,0.359100947,0.331953315,0.383714084,0.408327221
45,Fungi,0.967320261437909,0.962091503,0.958169935,0.958823529,0.960130719,0.946405229,0.964052288,0.9522875820000001,0.956862745,0.952941176,0.9522875820000001,0.9594771240000001,0.955555556,0.949673203,0.8803921570000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928631225435444,0.921983167,0.919124677,0.9189388059999999,0.91809663,0.902572032,0.9282874459999999,0.9095491609999999,0.915969402,0.9075173740000001,0.9095491609999999,0.91678514,0.915001499,0.898788492,0.7994951920000001
46,GestureMidAirD1,0.9423541434411,0.9359996279999999,0.934174099,0.939274433,0.938698439,0.9377601259999999,0.935525827,0.935716276,0.9344017090000001,0.9387588259999999,0.935716276,0.938429023,0.937648644,0.937713675,0.9402731329999999,0.225163405592739,0.205633366,0.209803404,0.22120301899999997,0.259179147,0.243275519,0.17214659899999998,0.22935891600000002,0.18674707100000001,0.22993277199999998,0.22935891600000002,0.24228555899999998,0.26919844,0.24782863600000002,0.268636612,0.610306348575546,0.594522054,0.598452425,0.605138569,0.638029553,0.632095822,0.568402694,0.614744349,0.582873758,0.616692838,0.614744349,0.623728255,0.652766594,0.636523489,0.649539925
47,GestureMidAirD2,0.937244518766258,0.940096618,0.94056113,0.937620773,0.941601635,0.9442865109999999,0.9366220740000001,0.937904125,0.935683761,0.9399804909999999,0.937904125,0.9426560759999999,0.942795429,0.9426932370000001,0.94570327,0.194018623712811,0.22422201,0.250390552,0.221163434,0.289504613,0.30546709,0.17127699600000001,0.251676952,0.200108118,0.260544122,0.251676952,0.29266351399999996,0.323291952,0.295891618,0.319371322,0.592922466784567,0.6078053210000001,0.634809919,0.608821756,0.661119954,0.67315943,0.567780838,0.6325637789999999,0.596393019,0.641232103,0.6325637789999999,0.668714435,0.694865017,0.670784301,0.6871983629999999
48,GestureMidAirD3,0.93125232255667,0.92849777,0.9291573759999999,0.9302907840000001,0.927173913,0.92807042,0.9295382759999999,0.928460609,0.9293803420000001,0.927875325,0.928460609,0.927559457,0.9298773690000001,0.9268998509999999,0.930109625,0.126293334550142,0.11065225599999999,0.111347925,0.118590962,0.134181509,0.13845915,0.10792617800000001,0.12456292699999999,0.111932281,0.135007282,0.12456292699999999,0.136428734,0.141476581,0.13457722,0.130149165,0.512063939047509,0.513955956,0.513230183,0.520171095,0.532178952,0.533152985,0.50605601,0.521821465,0.51296737,0.529532463,0.521821465,0.531523447,0.536458332,0.530076026,0.525728195
49,GesturePebbleZ1,0.843280129539672,0.850474208,0.852035623,0.857298173,0.878117048,0.840515845,0.859541985,0.870784178,0.878047652,0.846368263,0.870784178,0.8752371040000001,0.7769604440000001,0.8757575759999999,0.864885496,0.440824476907584,0.48846746799999996,0.49839942200000004,0.515344357,0.577085451,0.453699257,0.523221272,0.562742773,0.584621176,0.496102351,0.562742773,0.576669956,0.280210391,0.5811249070000001,0.521559106,0.613920150923282,0.6305571520000001,0.651657261,0.6532988479999999,0.71461273,0.597270718,0.660618532,0.701249572,0.717797569,0.662587881,0.701249572,0.7205143540000001,0.41849329799999996,0.7217973609999999,0.6443034000000001
50,GesturePebbleZ2,0.828436466698158,0.85596599,0.8505810109999999,0.8559943320000001,0.882768068,0.836230515,0.8570335379999999,0.87497402,0.87971658,0.858960794,0.87497402,0.888833255,0.809107227,0.871204535,0.877704299,0.43000681832159,0.500775189,0.49734298899999996,0.504932548,0.597972108,0.450474989,0.506993798,0.579955386,0.581312642,0.532095758,0.579955386,0.62496388,0.35644354100000003,0.5770890879999999,0.570984749,0.606416284115725,0.620736437,0.643974829,0.637236348,0.711132752,0.587649039,0.62307634,0.712369059,0.6914367140000001,0.668634944,0.712369059,0.7477003790000001,0.486186057,0.710912705,0.6838530690000001
51,GunPoint,0.497142857142857,0.50155102,0.50555102,0.50555102,0.512489796,0.497959184,0.500081633,0.5194285710000001,0.509795918,0.512326531,0.5194285710000001,0.504571429,0.49722449,0.519591837,0.49322449,-0.00532907007727152,0.005058611,0.012145319,0.012068001,0.025762992999999998,-0.002672726,0.000413406,0.039814661,0.020420643,0.025430626,0.039814661,0.009644853,-0.005176799,0.040011811,-0.013462523,0.0125803059847844,0.021897051,0.036561204,0.036513036,0.045591774,0.020961083999999998,0.016418457,0.060714834,0.041549446000000004,0.045306159000000006,0.060714834,0.028441384,0.012804306000000001,0.0606572,0.005920607
52,GunPointAgeSpan,0.542730790491985,0.544809287,0.541249309,0.549718076,0.543946932,0.548413488,0.529043671,0.5391708129999999,0.554007739,0.5478164729999999,0.5391708129999999,0.5475953570000001,0.530436705,0.539944721,0.5425096739999999,0.0859803170487359,0.09078835699999999,0.083122154,0.100924683,0.08900170199999999,0.097572776,0.059054114000000005,0.079209732,0.10960838199999999,0.097168004,0.079209732,0.095971285,0.061246477,0.081958074,0.085534505,0.0755376578700936,0.108471935,0.078277426,0.11189821300000001,0.091176799,0.087328147,0.067384217,0.078933281,0.145378725,0.112173601,0.078933281,0.095217544,0.05546062,0.090580649,0.075392841
53,GunPointMaleVersusFemale,0.725152017689331,0.583195135,0.739237148,0.625737977,0.716705362,0.519513543,0.5261470429999999,0.747175235,0.699657269,0.705008292,0.747175235,0.7124378109999999,0.803294638,0.705494748,0.7520840240000001,0.450660039955515,0.166999172,0.478755476,0.251944893,0.433813345,0.039994356,0.053094675,0.494725188,0.399815907,0.41047538100000003,0.494725188,0.42530968399999997,0.606764619,0.41149023100000004,0.504424026,0.480144478135507,0.194434628,0.488920287,0.2615291,0.46837477899999996,0.059878724,0.074924024,0.516334131,0.438481313,0.45199464100000003,0.516334131,0.462640402,0.609318591,0.453394255,0.518208941
54,GunPointOldVersusYoung,0.520806100217865,0.513431373,0.528562092,0.524183007,0.53003268,0.519498911,0.50291939,0.535620915,0.5277777779999999,0.535620915,0.535620915,0.531590414,0.5058060999999999,0.533257081,0.526732026,0.041864603426554,0.0277606,0.05737999,0.048754083,0.06041533599999999,0.03975791,0.0076101219999999995,0.071561326,0.056059603,0.07164502,0.071561326,0.063544198,0.011653985,0.066887107,0.053710789,0.0347597858414114,0.031880725,0.046548552,0.040611153,0.049739933,0.051716019,0.02324859,0.057943330999999994,0.047175772000000005,0.058820103,0.057943330999999994,0.052020465999999994,0.012907278000000001,0.055096365999999994,0.04397721
55,Ham,0.531090723751274,0.50190282,0.504315324,0.5084947329999999,0.502310567,0.499592253,0.504689093,0.5024464829999999,0.506150187,0.513217805,0.5024464829999999,0.507747197,0.498063201,0.502956167,0.506455997,0.0628971566697401,0.00571338,0.009853249,0.018881089,0.00767236,0.00175399,0.011236175,0.007783882,0.015196988,0.029249407,0.007783882,0.017885647,-0.000963553,0.008489429,0.012981221000000001,0.05424922368932449,0.011924937,0.019621716,0.022735597000000003,0.037549584,0.019383771,0.018980418,0.026580728999999997,0.024026145,0.051726166,0.026580728999999997,0.038677805,0.016112163999999998,0.030005947,0.016010208
56,HandOutlines,0.530780780780781,0.5091123120000001,0.553535135,0.522144745,0.5145889889999999,0.555162162,0.53298038,0.527375375,0.583633634,0.622630631,0.527375375,0.512634635,0.55313013,0.531335135,0.666624024,0.0549671669981552,0.018025592,0.083353073,0.041323649,0.028662742,0.10909026599999999,0.059504059000000005,0.054684101,0.129247971,0.244202333,0.054684101,0.025328298,0.10524862,0.059717913,0.319297189,0.0248481090166319,0.012223328,0.038135918,0.022056385,0.022113746,0.08560803800000001,0.029014485,0.04069199,0.09807386300000001,0.17759519899999998,0.04069199,0.020194972,0.08515709,0.042279249000000005,0.233611951
57,Haptics,0.550565563468789,0.618391286,0.612970256,0.5894093,0.634528697,0.649618768,0.66594889,0.638466695,0.657963972,0.661550063,0.638466695,0.634989527,0.627616255,0.63470465,0.69353163,0.0137674978351804,0.051370593,0.057691951,0.048943800999999995,0.073661021,0.042954959,0.08425157800000001,0.068665377,0.07824629400000001,0.084963216,0.068665377,0.08109649,0.041477007999999996,0.087754523,0.09240451,0.0799410787015244,0.104203048,0.115792155,0.113909111,0.13399842,0.099678111,0.131567488,0.12109130300000001,0.131855193,0.14031021,0.12109130300000001,0.142358591,0.10128387800000001,0.14882731,0.149272084
58,Herring,0.5,0.509623016,0.518154762,0.505853175,0.509176587,0.510962302,0.5113591270000001,0.49702381,0.5111111110000001,0.49553571399999996,0.49702381,0.503670635,0.510367063,0.511855159,0.493055556,-0.00342188763765321,0.000397096,0.018861468,-0.004330719,0.011621306999999999,0.014662578,0.0072031230000000005,-0.013804614,0.009012704,-0.011345945,-0.013804614,-0.007095791,0.013520111000000001,0.014395216,-0.013894568999999999,0.0381845755937696,0.015670953999999997,0.023426517,0.017527901999999998,0.027037868,0.028934061,0.018732306,0.011802838999999999,0.009305845,0.0023209710000000002,0.011802838999999999,0.020718922,0.05606976599999999,0.022100013999999998,0.002341273
59,HouseTwenty,0.738461538461539,0.6821794870000001,0.671794872,0.65974359,0.756923077,0.5166666670000001,0.669358974,0.590512821,0.639615385,0.708333333,0.590512821,0.714230769,0.595,0.712564103,0.523846154,0.476578947368421,0.364843698,0.34591195,0.32069466399999996,0.51428291,0.042895670999999996,0.338899668,0.18645929,0.282353535,0.417133611,0.18645929,0.429460009,0.197114705,0.425737982,0.049308597,0.3901596952836,0.341307066,0.42079149200000004,0.292634035,0.477453309,0.088533421,0.293273128,0.262723682,0.365051535,0.4122675,0.262723682,0.44416448299999994,0.23665678,0.434037505,0.06973107
60,InlineSkate,0.698787878787879,0.7371111109999999,0.726121212,0.74430303,0.7362626259999999,0.733010101,0.7277171720000001,0.720848485,0.728646465,0.722949495,0.720848485,0.726343434,0.72759596,0.730222222,0.745454545,0.036307826818623,0.045406260999999996,0.038903754,0.039358752000000004,0.036528814,0.04583629400000001,0.044443097,0.047178695,0.031831733,0.038104913,0.047178695,0.046978610999999997,0.046444779000000005,0.034722775,0.05788435,0.183184125307016,0.19902379999999997,0.19230770600000002,0.18798028100000003,0.180108822,0.202688991,0.190784835,0.19773265199999998,0.17034812600000002,0.185086869,0.19773265199999998,0.20033382600000002,0.203387294,0.18397612,0.214760452
61,InsectEPGRegularTrain,0.639873083024855,0.597673189,0.661025912,0.616552089,0.65764146,0.592332099,0.5806980429999999,0.61914331,0.590481227,0.611422528,0.61914331,0.664992068,0.648598625,0.642675833,0.652617663,0.299678001247534,0.152638589,0.28302452100000003,0.194253094,0.286012188,0.166459585,0.107101406,0.188648998,0.132026117,0.18784101399999997,0.188648998,0.300256065,0.260584964,0.251848433,0.27069511399999996,0.377329508726389,0.17932160100000002,0.32388405,0.23784014899999997,0.311023066,0.24918402399999998,0.128632861,0.216947869,0.186230867,0.218650835,0.216947869,0.331964733,0.291656985,0.27029077,0.336219551
62,InsectEPGSmallTrain,0.617647058823529,0.605147059,0.65,0.586029412,0.6522058820000001,0.575,0.580882353,0.619117647,0.613235294,0.582352941,0.619117647,0.630147059,0.665441176,0.6323529410000001,0.683088235,0.127344521224087,0.105100826,0.202525128,0.058692222999999995,0.222296173,0.092559382,0.04490328,0.13656105300000002,0.116280568,0.048738663,0.13656105300000002,0.168817986,0.251752817,0.17437408199999999,0.293125759,0.278590348216411,0.26037069,0.36354780700000006,0.239351713,0.39073919100000004,0.272448466,0.21507711699999998,0.276630168,0.27170695699999997,0.21823520600000001,0.276630168,0.320948926,0.42115922299999997,0.33199311,0.452098654
63,InsectWingbeatSound,0.834620174346202,0.8430261520000001,0.8577044420000001,0.842743877,0.858293898,0.842141968,0.839634703,0.8451847240000001,0.863154836,0.859086758,0.8451847240000001,0.8655500209999999,0.8382150270000001,0.865608136,0.849688667,0.150853821613278,0.11427634,0.251926376,0.16883056100000002,0.25242437,0.178886436,0.128260411,0.155006497,0.262351739,0.289540026,0.155006497,0.277015083,0.11730875699999999,0.29292209999999996,0.21800240399999998,0.33149085167456,0.30261301,0.457919972,0.37394006799999996,0.478264491,0.412056841,0.319707978,0.357959339,0.486424545,0.523622399,0.357959339,0.5059160220000001,0.319564337,0.51828694,0.45946731399999996
64,ItalyPowerDemand,0.601085481682497,0.594843962,0.535594754,0.601356852,0.499864315,0.5042062420000001,0.555042967,0.56969697,0.524830393,0.499050204,0.56969697,0.500407056,0.502397105,0.501944821,0.605970149,0.202122488658458,0.19080129199999998,0.074524779,0.203993642,0.006132454,0.015595376000000001,0.11173496699999999,0.141918716,0.054658882,0.00374724,0.141918716,0.006871446,0.011798766,0.010938392,0.21416001199999998,0.164712598951499,0.161817126,0.07825802,0.17899948300000001,0.021000558,0.041110161,0.10024035099999999,0.126340802,0.070198675,0.01691421,0.126340802,0.022720774,0.033849031,0.032445079,0.21314538600000002
65,LargeKitchenAppliances,0.465625668449198,0.560919786,0.42041354700000005,0.48754937600000003,0.534899109,0.573721212,0.564108378,0.573016756,0.40858752200000004,0.5318174689999999,0.573016756,0.566725134,0.558211765,0.562789305,0.588924064,0.0393281185930483,0.073540265,0.009127585,0.045518580999999995,0.085903039,0.061049695999999994,0.080218468,0.087808378,0.018326003,0.071961078,0.087808378,0.121794906,0.05787121,0.11494376199999999,0.141930593,0.0893436718087558,0.08842563099999999,0.04566025,0.09873657,0.104651215,0.063187903,0.09569287800000001,0.10436723199999999,0.06086015400000001,0.082912095,0.10436723199999999,0.136208037,0.06549669,0.13237655199999998,0.147696863
66,Lightning2,0.496610169491525,0.54259887,0.554011299,0.504915254,0.565141243,0.54440678,0.506723164,0.535762712,0.518813559,0.5427118639999999,0.535762712,0.5263841810000001,0.557683616,0.506158192,0.51819209,-0.0105083073295444,0.078572533,0.081624735,0.008387625,0.100470466,0.057405912999999996,0.012141851,0.062714411,0.028969946,0.06561829200000001,0.062714411,0.042179402000000005,0.084621895,0.003677777,0.026484298,0.0299006964299623,0.051341770999999994,0.086971274,0.015487758,0.125882981,0.049197572,0.019958345,0.095022198,0.03856314,0.067367051,0.095022198,0.075473527,0.046997696,0.026710317,0.143763624
67,Lightning7,0.804554865424431,0.791759834,0.7964803309999999,0.7964803309999999,0.803478261,0.8049689440000001,0.796687371,0.80447205,0.7925465840000001,0.799710145,0.80447205,0.7928364390000001,0.81378882,0.8036853,0.8236853000000001,0.231595793015953,0.223509502,0.260583186,0.23710547,0.303981022,0.326788486,0.247278566,0.297467435,0.27019498,0.284862324,0.297467435,0.29831331,0.36634343700000005,0.320149829,0.333387267,0.40683641309765106,0.43078322700000005,0.463889913,0.444043736,0.509222961,0.540785871,0.466160536,0.509644519,0.47101672899999997,0.500542775,0.509644519,0.500728362,0.54575621,0.515137547,0.546180333
68,Mallat,0.878114478114478,0.86989899,0.86983165,0.8737373740000001,0.90969697,0.906262626,0.876835017,0.903838384,0.87986532,0.920673401,0.903838384,0.921750842,0.912457912,0.917912458,0.915084175,0.538396146217059,0.46837164,0.5018469720000001,0.492531351,0.6089082610000001,0.6191886,0.520090512,0.612972566,0.514018558,0.662956463,0.612972566,0.6779820190000001,0.642686749,0.6578349170000001,0.6860736209999999,0.759202700331559,0.6851388959999999,0.7434814000000001,0.715649717,0.799387972,0.802197578,0.737949686,0.794963286,0.7362950659999999,0.8202393990000001,0.794963286,0.8344034779999999,0.818743089,0.8208698190000001,0.855966502
69,Meat,0.755367231638418,0.788587571,0.492485876,0.724519774,0.784293785,0.7880790959999999,0.7648587570000001,0.7899435029999999,0.42062146899999997,0.793163842,0.7899435029999999,0.788587571,0.783333333,0.809265537,0.77519774,0.499461196340054,0.5465551820000001,0.134262129,0.406910654,0.546403663,0.5320880720000001,0.5020246039999999,0.543727074,0.057328093,0.55490722,0.543727074,0.548616225,0.5310544939999999,0.579810836,0.513465119,0.628110678501722,0.6556679470000001,0.226249833,0.512797269,0.666352305,0.629938436,0.634328249,0.623637016,0.151969813,0.672004023,0.623637016,0.655946826,0.6451326479999999,0.671353764,0.633992999
70,MedicalImages,0.66532670258323,0.652678547,0.658849289,0.657002348,0.660524934,0.652670258,0.6474071,0.658838237,0.648788507,0.653233872,0.658838237,0.648258047,0.657394668,0.648517751,0.661258461,0.0905954666761466,0.048840827,0.06875208,0.063674526,0.08510573800000001,0.061102838,0.033550023,0.072330692,0.048243666,0.06508090400000001,0.072330692,0.061452558,0.077279805,0.064560477,0.066517329,0.22903660859522,0.17404772,0.23023585300000002,0.21143425100000002,0.25330874800000003,0.266129797,0.169157208,0.24150328699999998,0.216317598,0.241836758,0.24150328699999998,0.234960807,0.290019676,0.23200907,0.240261143
71,MelbournePedestrian,0.822036419238254,0.82635752,0.826288157,0.830365582,0.838874896,0.83729747,0.828510425,0.841866694,0.830408257,0.844613706,0.841866694,0.839440228,0.8304117320000001,0.848067417,0.879435363,0.135094834093406,0.119841945,0.157165257,0.167695437,0.25471441100000003,0.241333668,0.136833036,0.238348258,0.190255576,0.25441244,0.238348258,0.251789219,0.22765584,0.25056064100000003,0.376677549,0.21335363940611,0.21041892199999998,0.260045339,0.263236065,0.38608524899999996,0.379037168,0.23116625699999999,0.363273865,0.29631857899999997,0.38644035600000004,0.363273865,0.385394177,0.375409955,0.388096225,0.49537229
72,MiddlePhalanxOutlineAgeGroup,0.78719298245614,0.698072682,0.788250627,0.752753133,0.78052005,0.730924812,0.706714286,0.7897355890000001,0.76414411,0.76326817,0.7897355890000001,0.754516291,0.769510025,0.7686654140000001,0.717937343,0.565670797988677,0.378569252,0.567439613,0.492886146,0.551010045,0.448578008,0.39771672700000005,0.570624212,0.51658059,0.514788689,0.570624212,0.497100406,0.527358855,0.525849308,0.418794516,0.445088858375153,0.398378577,0.460489484,0.429923165,0.447490273,0.447333872,0.43184575399999997,0.46302665,0.456398477,0.44664124299999997,0.46302665,0.44084957,0.451568666,0.44556618299999995,0.43163522200000004
73,MiddlePhalanxOutlineCorrect,0.502643294379521,0.50417084,0.5017173070000001,0.502729549,0.5025670560000001,0.5026477460000001,0.50444463,0.50211241,0.501858653,0.5021791879999999,0.50211241,0.502618253,0.5027885360000001,0.501706733,0.501858653,0.005351147240548629,0.008325818,0.0034257940000000002,0.005509513000000001,0.005135888,0.0053592940000000006,0.009009000999999999,0.004247295,0.003674195,0.0043523120000000005,0.004247295,0.005233041,0.005648994,0.003346465,0.00372293,0.00453467945357636,0.006665774,0.002854099,0.004582961,0.004073162,0.004546894,0.008058533,0.003534175,0.0029068909999999996,0.003554688,0.003534175,0.004121897,0.004813637,0.0028818840000000004,0.0030987759999999997
74,MiddlePhalanxTW,0.777584665180539,0.801861438,0.8027203690000001,0.7773290009999999,0.7757055959999999,0.773589753,0.751310437,0.777214393,0.807586806,0.7880820140000001,0.777214393,0.784949812,0.747891084,0.7957821690000001,0.7953527029999999,0.349982334367015,0.43850229,0.47004532600000004,0.371674455,0.368767698,0.353356491,0.295498921,0.36829221,0.48983292799999995,0.402992962,0.36829221,0.39433034200000006,0.286455361,0.43585166,0.43226322899999997,0.414363955401409,0.42663013200000005,0.44525509,0.429035635,0.43244882799999995,0.426480005,0.410646865,0.435765811,0.454643315,0.434984631,0.435765811,0.43577282,0.422506521,0.44110621899999997,0.452421567
75,MixedShapesRegularTrain,0.686781563126253,0.748458517,0.758742285,0.789068537,0.7855086170000001,0.786431263,0.733942285,0.758163527,0.7661771540000001,0.767285772,0.758163527,0.793757114,0.747710621,0.790711022,0.813118236,0.249523666267473,0.32326181600000004,0.328119985,0.403952996,0.391796353,0.38895147700000005,0.275186233,0.346628915,0.327156204,0.324877303,0.346628915,0.408301045,0.305671932,0.413065041,0.43385574600000004,0.336542505441241,0.39908623,0.40093306799999995,0.46901774700000004,0.463647646,0.462739866,0.33887770799999994,0.445745158,0.396112349,0.38960516,0.445745158,0.47878412299999995,0.40329543,0.4856977,0.489901701
76,MixedShapesSmallTrain,0.842222222222222,0.7788888890000001,0.794484848,0.773636364,0.797757576,0.8064242420000001,0.770141414,0.764606061,0.7662828279999999,0.756565657,0.764606061,0.81969697,0.782747475,0.7968888890000001,0.8509898990000001,0.534135892847459,0.36437311899999997,0.40064807799999996,0.34664862700000004,0.42697683299999994,0.42582195899999997,0.319924222,0.35717155100000003,0.323544197,0.291361871,0.35717155100000003,0.46199479,0.386624119,0.4098263,0.541080752,0.651074848281985,0.467778362,0.510245261,0.457869175,0.5289224029999999,0.515480441,0.40009869200000003,0.476265221,0.402245088,0.379338619,0.476265221,0.560311377,0.505250325,0.511879815,0.627977498
